# KERISE v6 Build: Jan 28 2024 02:20:36 Comment: pwm: 0.080000
timestamp_us	enc_pulses_0	enc_pulses_1	enc_position_0	enc_position_1
9.780000e+02	6.742000e+03	1.460600e+04	-1.733386e+01	3.606207e+01
2.016000e+03	6.680000e+03	1.467400e+04	-1.717705e+01	3.623059e+01
3.000000e+03	6.623000e+03	1.473900e+04	-1.703245e+01	3.639139e+01
4.016000e+03	6.564000e+03	1.480400e+04	-1.688234e+01	3.655192e+01
5.013000e+03	6.507000e+03	1.486700e+04	-1.673689e+01	3.670725e+01
5.994000e+03	6.453000e+03	1.492900e+04	-1.659871e+01	3.685986e+01
7.013000e+03	6.391000e+03	1.499300e+04	-1.643960e+01	3.701712e+01
7.994000e+03	6.338000e+03	1.505300e+04	-1.630321e+01	3.716431e+01
9.012000e+03	6.277000e+03	1.511600e+04	-1.614581e+01	3.731860e+01
9.994000e+03	6.224000e+03	1.517500e+04	-1.600867e+01	3.746286e+01
1.101200e+04	6.163000e+03	1.523600e+04	-1.585041e+01	3.761177e+01
1.199400e+04	6.111000e+03	1.529400e+04	-1.571515e+01	3.775312e+01
1.301300e+04	6.051000e+03	1.535600e+04	-1.555867e+01	3.790398e+01
1.400200e+04	5.995000e+03	1.541600e+04	-1.541225e+01	3.804972e+01
1.500100e+04	5.940000e+03	1.547600e+04	-1.526808e+01	3.819523e+01
1.601500e+04	5.884000e+03	1.553700e+04	-1.512094e+01	3.834293e+01
1.701200e+04	5.828000e+03	1.559700e+04	-1.497344e+01	3.848795e+01
1.800200e+04	5.771000e+03	1.565700e+04	-1.482295e+01	3.863275e+01
1.901500e+04	5.714000e+03	1.571800e+04	-1.467211e+01	3.877972e+01
2.001600e+04	5.657000e+03	1.577900e+04	-1.452091e+01	3.892644e+01
2.100400e+04	5.601000e+03	1.584000e+04	-1.437203e+01	3.907292e+01
2.201400e+04	5.542000e+03	1.590200e+04	-1.421481e+01	3.922156e+01
2.300100e+04	5.485000e+03	1.596400e+04	-1.406259e+01	3.936995e+01
2.400300e+04	5.426000e+03	1.602600e+04	-1.390468e+01	3.951810e+01
2.500100e+04	5.368000e+03	1.608900e+04	-1.374911e+01	3.966838e+01
2.601500e+04	5.309000e+03	1.615100e+04	-1.359053e+01	3.981604e+01
2.701300e+04	5.250000e+03	1.621400e+04	-1.343162e+01	3.996584e+01
2.801500e+04	5.190000e+03	1.627700e+04	-1.326969e+01	4.011539e+01
2.901300e+04	5.130000e+03	1.634000e+04	-1.310743e+01	4.026469e+01
3.001500e+04	5.069000e+03	1.640200e+04	-1.294215e+01	4.041139e+01
3.101500e+04	5.008000e+03	1.646500e+04	-1.277655e+01	4.056023e+01
3.201500e+04	4.947000e+03	1.652700e+04	-1.261064e+01	4.070647e+01
3.301400e+04	4.887000e+03	1.658900e+04	-1.244716e+01	4.085249e+01
3.401500e+04	4.827000e+03	1.665100e+04	-1.228340e+01	4.099829e+01
3.501500e+04	4.767000e+03	1.671200e+04	-1.211937e+01	4.114152e+01
3.601400e+04	4.708000e+03	1.677300e+04	-1.195782e+01	4.128454e+01
3.701500e+04	4.649000e+03	1.683400e+04	-1.179603e+01	4.142736e+01
3.801500e+04	4.591000e+03	1.689500e+04	-1.163675e+01	4.156998e+01
3.901500e+04	4.532000e+03	1.695500e+04	-1.147450e+01	4.171007e+01
4.001400e+04	4.475000e+03	1.701400e+04	-1.131755e+01	4.184763e+01
4.101300e+04	4.418000e+03	1.707400e+04	-1.116041e+01	4.198735e+01
4.201500e+04	4.362000e+03	1.713300e+04	-1.100584e+01	4.212456e+01
4.301500e+04	4.306000e+03	1.719200e+04	-1.085110e+01	4.226160e+01
4.401500e+04	4.250000e+03	1.725000e+04	-1.069621e+01	4.239614e+01
4.501500e+04	4.195000e+03	1.730900e+04	-1.054393e+01	4.253285e+01
4.601500e+04	4.139000e+03	1.736700e+04	-1.038874e+01	4.266708e+01
4.701300e+04	4.084000e+03	1.742500e+04	-1.023619e+01	4.280116e+01
4.801500e+04	4.028000e+03	1.748200e+04	-1.008074e+01	4.293279e+01
4.901500e+04	3.972000e+03	1.754000e+04	-9.925169e+00	4.306657e+01
5.001700e+04	3.916000e+03	1.759800e+04	-9.769491e+00	4.320021e+01
5.101300e+04	3.860000e+03	1.765500e+04	-9.613712e+00	4.333142e+01
5.199100e+04	3.807000e+03	1.771100e+04	-9.466194e+00	4.346020e+01
5.301500e+04	3.748000e+03	1.777000e+04	-9.301888e+00	4.359575e+01
5.401500e+04	3.691000e+03	1.782700e+04	-9.143074e+00	4.372658e+01
5.501500e+04	3.635000e+03	1.788400e+04	-8.986981e+00	4.385728e+01
5.601500e+04	3.579000e+03	1.794100e+04	-8.830832e+00	4.398788e+01
5.701500e+04	3.522000e+03	1.799900e+04	-8.671846e+00	4.412066e+01
5.801500e+04	3.466000e+03	1.805800e+04	-8.515612e+00	4.425562e+01
5.901200e+04	3.410000e+03	1.811800e+04	-8.359349e+00	4.439274e+01
6.001500e+04	3.353000e+03	1.817800e+04	-8.200275e+00	4.452977e+01
6.100000e+04	3.297000e+03	1.823900e+04	-8.043983e+00	4.466897e+01
6.201700e+04	3.240000e+03	1.830100e+04	-7.884898e+00	4.481035e+01
6.301100e+04	3.183000e+03	1.836400e+04	-7.725820e+00	4.495391e+01
6.401300e+04	3.128000e+03	1.842600e+04	-7.572342e+00	4.509510e+01
6.500600e+04	3.072000e+03	1.848900e+04	-7.416100e+00	4.523848e+01
6.600100e+04	3.016000e+03	1.855100e+04	-7.259893e+00	4.537950e+01
6.698900e+04	2.963000e+03	1.861300e+04	-7.112094e+00	4.552044e+01
6.799000e+04	2.907000e+03	1.867600e+04	-6.955982e+00	4.566359e+01
6.901700e+04	2.848000e+03	1.874000e+04	-6.791574e+00	4.580894e+01
6.998900e+04	2.796000e+03	1.880100e+04	-6.646737e+00	4.594742e+01
7.101800e+04	2.737000e+03	1.886500e+04	-6.482485e+00	4.609266e+01
7.201300e+04	2.682000e+03	1.892700e+04	-6.329459e+00	4.623331e+01
7.301500e+04	2.627000e+03	1.898900e+04	-6.176527e+00	4.637392e+01
7.401300e+04	2.571000e+03	1.905100e+04	-6.020920e+00	4.651451e+01
7.501800e+04	2.516000e+03	1.911200e+04	-5.868204e+00	4.665279e+01
7.601200e+04	2.460000e+03	1.917200e+04	-5.712833e+00	4.678879e+01
7.701700e+04	2.403000e+03	1.923200e+04	-5.554825e+00	4.692477e+01
7.801300e+04	2.346000e+03	1.929100e+04	-5.396963e+00	4.705848e+01
7.901500e+04	2.289000e+03	1.935000e+04	-5.239256e+00	4.719219e+01
7.998900e+04	2.236000e+03	1.940600e+04	-5.092762e+00	4.731910e+01
8.101700e+04	2.174000e+03	1.946600e+04	-4.921584e+00	4.745508e+01
8.201500e+04	2.116000e+03	1.952300e+04	-4.761643e+00	4.758427e+01
8.301500e+04	2.058000e+03	1.958000e+04	-4.601900e+00	4.771348e+01
8.401300e+04	1.999000e+03	1.963600e+04	-4.439615e+00	4.784044e+01
8.501500e+04	1.941000e+03	1.969200e+04	-4.280298e+00	4.796742e+01
8.598900e+04	1.885000e+03	1.974600e+04	-4.126688e+00	4.808990e+01
8.701700e+04	1.822000e+03	1.980300e+04	-3.954135e+00	4.821921e+01
8.801300e+04	1.763000e+03	1.985900e+04	-3.792799e+00	4.834629e+01
8.901700e+04	1.704000e+03	1.991600e+04	-3.631721e+00	4.847569e+01
9.001300e+04	1.645000e+03	1.997500e+04	-3.470912e+00	4.860967e+01
9.101500e+04	1.586000e+03	2.003500e+04	-3.310380e+00	4.874599e+01
9.198800e+04	1.531000e+03	2.009600e+04	-3.160989e+00	4.888464e+01
9.301700e+04	1.469000e+03	2.016100e+04	-2.992890e+00	4.903246e+01
9.401300e+04	1.410000e+03	2.022500e+04	-2.833235e+00	4.917810e+01
9.501500e+04	1.351000e+03	2.029000e+04	-2.673890e+00	4.932610e+01
9.598800e+04	1.296000e+03	2.035400e+04	-2.525634e+00	4.947192e+01
9.701700e+04	1.234000e+03	2.042200e+04	-2.358849e+00	4.962697e+01
9.801300e+04	1.176000e+03	2.048800e+04	-2.203156e+00	4.977758e+01
9.901600e+04	1.117000e+03	2.055400e+04	-2.045117e+00	4.992831e+01
9.998800e+04	1.062000e+03	2.061800e+04	-1.898106e+00	5.007460e+01
1.010170e+05	9.990000e+02	2.068500e+04	-1.730090e+00	5.022789e+01
1.020000e+05	9.400000e+02	2.075000e+04	-1.573115e+00	5.037674e+01
1.030160e+05	8.810000e+02	2.081400e+04	-1.416508e+00	5.052344e+01
1.040170e+05	8.210000e+02	2.087800e+04	-1.257632e+00	5.067028e+01
1.050020e+05	7.620000e+02	2.094000e+04	-1.101789e+00	5.081269e+01
1.060160e+05	7.010000e+02	2.100200e+04	-9.410692e-01	5.095524e+01
1.070030e+05	6.410000e+02	2.106300e+04	-7.833951e-01	5.109564e+01
1.080170e+05	5.800000e+02	2.112300e+04	-6.235164e-01	5.123389e+01
1.090150e+05	5.190000e+02	2.118200e+04	-4.640706e-01	5.136998e+01
1.100150e+05	4.570000e+02	2.124000e+04	-3.024605e-01	5.150391e+01
1.110130e+05	3.960000e+02	2.129700e+04	-1.439051e-01	5.163567e+01
1.120150e+05	3.350000e+02	2.135200e+04	1.420044e-02	5.176295e+01
1.130120e+05	2.730000e+02	2.140600e+04	1.744317e-01	5.188806e+01
1.139940e+05	2.150000e+02	2.145900e+04	3.238957e-01	5.201098e+01
1.150120e+05	1.500000e+02	2.151500e+04	4.908994e-01	5.214101e+01
1.159940e+05	9.200000e+01	2.157000e+04	6.394688e-01	5.226886e+01
1.170130e+05	2.800000e+01	2.162900e+04	8.029114e-01	5.240619e+01
1.179940e+05	-2.900000e+01	2.168600e+04	9.480346e-01	5.253902e+01
1.190120e+05	-9.300000e+01	2.174700e+04	1.110483e+00	5.268137e+01
1.199940e+05	-1.490000e+02	2.180500e+04	1.252187e+00	5.281689e+01
1.210120e+05	-2.130000e+02	2.186800e+04	1.413634e+00	5.296431e+01
1.220020e+05	-2.720000e+02	2.192800e+04	1.561989e+00	5.310490e+01
1.230000e+05	-3.320000e+02	2.198900e+04	1.712389e+00	5.324805e+01
1.240140e+05	-3.920000e+02	2.205000e+04	1.862309e+00	5.339141e+01
1.250010e+05	-4.510000e+02	2.211000e+04	2.009263e+00	5.353262e+01
1.260150e+05	-5.110000e+02	2.217100e+04	2.158231e+00	5.367641e+01
1.270130e+05	-5.710000e+02	2.223100e+04	2.306717e+00	5.381804e+01
1.279940e+05	-6.270000e+02	2.228900e+04	2.444865e+00	5.395517e+01
1.290130e+05	-6.910000e+02	2.235000e+04	2.602232e+00	5.409960e+01
