# KERISE v6 Build: Jan 28 2024 16:31:52 Comment: pwm: 0.080000
timestamp_us	enc_pulses_0	enc_pulses_1	enc_position_0	enc_position_1
8.350000e+02	1.144800e+04	4.137000e+03	-2.792823e+01	9.995647e+00
1.851000e+03	1.131200e+04	4.265000e+03	-2.762148e+01	1.029956e+01
2.839000e+03	1.118000e+04	4.390000e+03	-2.732366e+01	1.059659e+01
3.851000e+03	1.104500e+04	4.519000e+03	-2.701894e+01	1.090340e+01
4.833000e+03	1.091400e+04	4.644000e+03	-2.672303e+01	1.120096e+01
5.843000e+03	1.077900e+04	4.773000e+03	-2.641782e+01	1.150836e+01
6.836000e+03	1.064800e+04	4.901000e+03	-2.612132e+01	1.181369e+01
7.834000e+03	1.051700e+04	5.028000e+03	-2.582445e+01	1.211697e+01
8.837000e+03	1.038600e+04	5.158000e+03	-2.552713e+01	1.242777e+01
9.833000e+03	1.025800e+04	5.285000e+03	-2.523615e+01	1.273177e+01
1.083700e+04	1.012900e+04	5.414000e+03	-2.494237e+01	1.304094e+01
1.183300e+04	1.000200e+04	5.541000e+03	-2.465258e+01	1.334570e+01
1.283900e+04	9.871000e+03	5.670000e+03	-2.435302e+01	1.365568e+01
1.384400e+04	9.742000e+03	5.797000e+03	-2.405735e+01	1.396127e+01
1.484500e+04	9.612000e+03	5.923000e+03	-2.375865e+01	1.426486e+01
1.585400e+04	9.482000e+03	6.051000e+03	-2.345917e+01	1.457371e+01
1.683800e+04	9.357000e+03	6.173000e+03	-2.317043e+01	1.486850e+01
1.783300e+04	9.230000e+03	6.297000e+03	-2.287625e+01	1.516854e+01
1.883700e+04	9.102000e+03	6.421000e+03	-2.257888e+01	1.546901e+01
1.982700e+04	8.978000e+03	6.542000e+03	-2.228994e+01	1.576263e+01
2.083800e+04	8.850000e+03	6.666000e+03	-2.199074e+01	1.606396e+01
2.182800e+04	8.726000e+03	6.788000e+03	-2.169996e+01	1.636086e+01
2.283500e+04	8.600000e+03	6.912000e+03	-2.140353e+01	1.666307e+01
2.382800e+04	8.477000e+03	7.034000e+03	-2.111319e+01	1.696083e+01
2.483500e+04	8.353000e+03	7.157000e+03	-2.081950e+01	1.726147e+01
2.584600e+04	8.229000e+03	7.281000e+03	-2.052481e+01	1.756498e+01
2.683400e+04	8.109000e+03	7.401000e+03	-2.023865e+01	1.785913e+01
2.784800e+04	7.985000e+03	7.525000e+03	-1.994192e+01	1.816351e+01
2.883800e+04	7.865000e+03	7.644000e+03	-1.965376e+01	1.845601e+01
2.983900e+04	7.744000e+03	7.766000e+03	-1.936218e+01	1.875630e+01
3.083700e+04	7.623000e+03	7.886000e+03	-1.906959e+01	1.905206e+01
3.182800e+04	7.503000e+03	8.005000e+03	-1.877840e+01	1.934574e+01
3.283700e+04	7.381000e+03	8.127000e+03	-1.848133e+01	1.964721e+01
3.382700e+04	7.261000e+03	8.246000e+03	-1.818809e+01	1.994163e+01
3.483500e+04	7.140000e+03	8.367000e+03	-1.789139e+01	2.024136e+01
3.582800e+04	7.022000e+03	8.485000e+03	-1.760106e+01	2.053401e+01
3.683400e+04	6.903000e+03	8.605000e+03	-1.730728e+01	2.083196e+01
3.784100e+04	6.786000e+03	8.724000e+03	-1.701749e+01	2.112774e+01
3.887700e+04	6.664000e+03	8.846000e+03	-1.671431e+01	2.143132e+01
3.983300e+04	6.556000e+03	8.955000e+03	-1.644508e+01	2.170281e+01
4.083400e+04	6.441000e+03	9.070000e+03	-1.615754e+01	2.198950e+01
4.185200e+04	6.325000e+03	9.185000e+03	-1.586662e+01	2.227646e+01
4.284100e+04	6.212000e+03	9.297000e+03	-1.558239e+01	2.255616e+01
4.383300e+04	6.100000e+03	9.407000e+03	-1.529988e+01	2.283109e+01
4.483500e+04	5.986000e+03	9.520000e+03	-1.501152e+01	2.311372e+01
4.583300e+04	5.874000e+03	9.631000e+03	-1.472745e+01	2.339154e+01
4.684000e+04	5.761000e+03	9.745000e+03	-1.444010e+01	2.367706e+01
4.783900e+04	5.650000e+03	9.856000e+03	-1.415712e+01	2.395524e+01
4.884000e+04	5.539000e+03	9.969000e+03	-1.387346e+01	2.423857e+01
4.984400e+04	5.428000e+03	1.008000e+04	-1.358915e+01	2.451704e+01
5.084300e+04	5.318000e+03	1.019200e+04	-1.330676e+01	2.479814e+01
5.185200e+04	5.207000e+03	1.030500e+04	-1.302121e+01	2.508186e+01
5.283800e+04	5.101000e+03	1.041400e+04	-1.274797e+01	2.535563e+01
5.383900e+04	4.992000e+03	1.052500e+04	-1.246648e+01	2.563451e+01
5.483600e+04	4.885000e+03	1.063500e+04	-1.218965e+01	2.591093e+01
5.583300e+04	4.778000e+03	1.074400e+04	-1.191236e+01	2.618490e+01
5.683500e+04	4.671000e+03	1.085400e+04	-1.163463e+01	2.646141e+01
5.783000e+04	4.565000e+03	1.096200e+04	-1.135911e+01	2.673291e+01
5.883700e+04	4.458000e+03	1.107200e+04	-1.108060e+01	2.700945e+01
5.983100e+04	4.353000e+03	1.117800e+04	-1.080696e+01	2.727593e+01
6.083800e+04	4.245000e+03	1.128700e+04	-1.052518e+01	2.754993e+01
6.184600e+04	4.139000e+03	1.139500e+04	-1.024833e+01	2.782138e+01
6.283300e+04	4.034000e+03	1.150200e+04	-9.973844e+00	2.809026e+01
6.383900e+04	3.927000e+03	1.161200e+04	-9.693905e+00	2.836662e+01
6.484600e+04	3.820000e+03	1.172300e+04	-9.413771e+00	2.864541e+01
6.583300e+04	3.716000e+03	1.183100e+04	-9.141335e+00	2.891658e+01
6.683700e+04	3.609000e+03	1.194300e+04	-8.860911e+00	2.919768e+01
6.782800e+04	3.505000e+03	1.205300e+04	-8.588256e+00	2.947363e+01
6.883900e+04	3.399000e+03	1.216700e+04	-8.310292e+00	2.975949e+01
6.983000e+04	3.296000e+03	1.227800e+04	-8.040163e+00	3.003766e+01
7.083700e+04	3.191000e+03	1.239200e+04	-7.764787e+00	3.032318e+01
7.182800e+04	3.088000e+03	1.250300e+04	-7.494686e+00	3.060100e+01
7.283700e+04	2.983000e+03	1.261700e+04	-7.219399e+00	3.088613e+01
7.384600e+04	2.878000e+03	1.273100e+04	-6.944203e+00	3.117105e+01
7.484000e+04	2.775000e+03	1.284300e+04	-6.674367e+00	3.145074e+01
7.585100e+04	2.670000e+03	1.295800e+04	-6.399444e+00	3.173769e+01
7.683500e+04	2.567000e+03	1.306900e+04	-6.129934e+00	3.201441e+01
7.784200e+04	2.459000e+03	1.318300e+04	-5.847561e+00	3.229835e+01
7.883900e+04	2.351000e+03	1.329700e+04	-5.565445e+00	3.258201e+01
7.983300e+04	2.243000e+03	1.341000e+04	-5.283620e+00	3.286290e+01
8.083700e+04	2.133000e+03	1.352500e+04	-4.996904e+00	3.314846e+01
8.183300e+04	2.025000e+03	1.363800e+04	-4.715758e+00	3.342875e+01
8.283700e+04	1.916000e+03	1.375400e+04	-4.432397e+00	3.371616e+01
8.383000e+04	1.811000e+03	1.386700e+04	-4.159832e+00	3.399581e+01
8.483500e+04	1.702000e+03	1.398400e+04	-3.877325e+00	3.428502e+01
8.584400e+04	1.594000e+03	1.410100e+04	-3.597881e+00	3.457387e+01
8.684400e+04	1.486000e+03	1.421700e+04	-3.318935e+00	3.485989e+01
8.785100e+04	1.376000e+03	1.433500e+04	-3.035362e+00	3.515047e+01
8.884000e+04	1.268000e+03	1.445100e+04	-2.757500e+00	3.543575e+01
8.984000e+04	1.159000e+03	1.456900e+04	-2.477648e+00	3.572557e+01
9.084000e+04	1.048000e+03	1.468700e+04	-2.193288e+00	3.601499e+01
9.182800e+04	9.390000e+02	1.480400e+04	-1.914691e+00	3.630157e+01
9.283500e+04	8.260000e+02	1.492500e+04	-1.626564e+00	3.659754e+01
9.382800e+04	7.150000e+02	1.504500e+04	-1.344246e+00	3.689065e+01
9.483700e+04	6.000000e+02	1.516900e+04	-1.052517e+00	3.719309e+01
9.582600e+04	4.880000e+02	1.529200e+04	-7.691674e-01	3.749266e+01
9.683500e+04	3.720000e+02	1.541900e+04	-4.765168e-01	3.780151e+01
9.783700e+04	2.570000e+02	1.554600e+04	-1.872304e-01	3.810990e+01
9.883600e+04	1.410000e+02	1.567300e+04	1.037054e-01	3.841784e+01
9.984700e+04	2.200000e+01	1.580200e+04	4.012450e-01	3.873016e+01
1.008390e+05	-9.400000e+01	1.592900e+04	6.903716e-01	3.903719e+01
1.018400e+05	-2.130000e+02	1.605700e+04	9.860277e-01	3.934619e+01
1.028410e+05	-3.330000e+02	1.618600e+04	1.283184e+00	3.965716e+01
1.038280e+05	-4.510000e+02	1.631200e+04	1.574417e+00	3.996047e+01
1.048330e+05	-5.710000e+02	1.644100e+04	1.869590e+00	4.027058e+01
1.058270e+05	-6.890000e+02	1.656600e+04	2.158858e+00	4.057068e+01
1.068350e+05	-8.100000e+02	1.669300e+04	2.454462e+00	4.087519e+01
1.078250e+05	-9.270000e+02	1.681700e+04	2.739314e+00	4.117214e+01
1.088370e+05	-1.049000e+03	1.694400e+04	3.035315e+00	4.147592e+01
1.098440e+05	-1.171000e+03	1.706900e+04	3.330271e+00	4.177456e+01
1.108380e+05	-1.292000e+03	1.719100e+04	3.621785e+00	4.206571e+01
1.118530e+05	-1.419000e+03	1.731600e+04	3.926666e+00	4.236372e+01
1.128400e+05	-1.544000e+03	1.743800e+04	4.225666e+00	4.265429e+01
1.138440e+05	-1.673000e+03	1.756000e+04	4.533127e+00	4.294459e+01
