# KERISE v6 Build: Jan 28 2024 02:20:36 Comment: pwm: 0.100000
timestamp_us	enc_pulses_0	enc_pulses_1	enc_position_0	enc_position_1
9.830000e+02	1.691000e+03	5.405000e+03	-3.596265e+00	1.281843e+01
2.005000e+03	1.557000e+03	5.546000e+03	-3.231579e+00	1.314854e+01
2.988000e+03	1.426000e+03	5.686000e+03	-2.876501e+00	1.347740e+01
3.996000e+03	1.290000e+03	5.827000e+03	-2.509478e+00	1.380975e+01
4.988000e+03	1.157000e+03	5.968000e+03	-2.152225e+00	1.414328e+01
5.991000e+03	1.021000e+03	6.110000e+03	-1.788715e+00	1.448039e+01
6.986000e+03	8.840000e+02	6.252000e+03	-1.424462e+00	1.481875e+01
7.990000e+03	7.450000e+02	6.395000e+03	-1.056956e+00	1.516079e+01
8.989000e+03	6.100000e+02	6.538000e+03	-7.020915e-01	1.550414e+01
9.991000e+03	4.710000e+02	6.681000e+03	-3.389133e-01	1.584881e+01
1.098800e+04	3.350000e+02	6.825000e+03	1.420044e-02	1.619726e+01
1.199400e+04	1.980000e+02	6.968000e+03	3.676246e-01	1.654464e+01
1.298800e+04	6.200000e+01	7.111000e+03	7.161477e-01	1.689337e+01
1.400600e+04	-7.700000e+01	7.254000e+03	1.069922e+00	1.724346e+01
1.498800e+04	-2.140000e+02	7.395000e+03	1.416152e+00	1.758998e+01
1.599500e+04	-3.530000e+02	7.537000e+03	1.764914e+00	1.794027e+01
1.698800e+04	-4.920000e+02	7.677000e+03	2.111111e+00	1.828691e+01
1.800500e+04	-6.330000e+02	7.818000e+03	2.459642e+00	1.863731e+01
1.898800e+04	-7.710000e+02	7.959000e+03	2.798167e+00	1.898896e+01
1.999300e+04	-9.110000e+02	8.101000e+03	3.138971e+00	1.934436e+01
2.098900e+04	-1.052000e+03	8.243000e+03	3.479540e+00	1.970098e+01
2.199500e+04	-1.193000e+03	8.385000e+03	3.817438e+00	2.005881e+01
2.298700e+04	-1.333000e+03	8.526000e+03	4.150313e+00	2.041526e+01
2.400600e+04	-1.476000e+03	8.668000e+03	4.487648e+00	2.077537e+01
2.498800e+04	-1.616000e+03	8.808000e+03	4.815318e+00	2.113147e+01
2.599300e+04	-1.759000e+03	8.948000e+03	5.147412e+00	2.148858e+01
2.698800e+04	-1.902000e+03	9.088000e+03	5.476929e+00	2.184665e+01
2.800600e+04	-2.046000e+03	9.228000e+03	5.806203e+00	2.220565e+01
2.899000e+04	-2.188000e+03	9.367000e+03	6.128469e+00	2.256294e+01
2.999400e+04	-2.331000e+03	9.505000e+03	6.450631e+00	2.291846e+01
3.099000e+04	-2.474000e+03	9.644000e+03	6.770494e+00	2.327731e+01
3.200900e+04	-2.619000e+03	9.783000e+03	7.092567e+00	2.363685e+01
3.298700e+04	-2.760000e+03	9.922000e+03	7.403667e+00	2.399702e+01
3.400300e+04	-2.906000e+03	1.006300e+04	7.723730e+00	2.436297e+01
3.498600e+04	-3.048000e+03	1.020300e+04	8.033113e+00	2.472685e+01
3.599000e+04	-3.194000e+03	1.034400e+04	8.349360e+00	2.509379e+01
3.699000e+04	-3.337000e+03	1.048400e+04	8.657407e+00	2.545851e+01
3.799400e+04	-3.483000e+03	1.062500e+04	8.970312e+00	2.582617e+01
3.898700e+04	-3.627000e+03	1.076600e+04	9.277471e+00	2.619409e+01
4.000800e+04	-3.774000e+03	1.090700e+04	9.589671e+00	2.656220e+01
4.099000e+04	-3.917000e+03	1.104600e+04	9.892206e+00	2.692520e+01
4.199100e+04	-4.060000e+03	1.118500e+04	1.019372e+01	2.728824e+01
4.298800e+04	-4.206000e+03	1.132400e+04	1.050066e+01	2.765127e+01
4.399000e+04	-4.351000e+03	1.146200e+04	1.080474e+01	2.801159e+01
4.498900e+04	-4.495000e+03	1.160000e+04	1.110614e+01	2.837176e+01
4.599100e+04	-4.640000e+03	1.173800e+04	1.140919e+01	2.873171e+01
4.698800e+04	-4.782000e+03	1.187500e+04	1.170570e+01	2.908877e+01
4.801000e+04	-4.928000e+03	1.201400e+04	1.201042e+01	2.945068e+01
4.898700e+04	-5.070000e+03	1.215000e+04	1.230683e+01	2.980438e+01
5.000400e+04	-5.213000e+03	1.228800e+04	1.260550e+01	3.016280e+01
5.098700e+04	-5.355000e+03	1.242500e+04	1.290241e+01	3.051810e+01
5.198900e+04	-5.500000e+03	1.256400e+04	1.320607e+01	3.087798e+01
5.298900e+04	-5.640000e+03	1.270200e+04	1.349987e+01	3.123462e+01
5.400900e+04	-5.785000e+03	1.284100e+04	1.380495e+01	3.159311e+01
5.498800e+04	-5.926000e+03	1.298000e+04	1.410251e+01	3.195084e+01
5.599200e+04	-6.071000e+03	1.312100e+04	1.440959e+01	3.231286e+01
5.698700e+04	-6.211000e+03	1.326200e+04	1.470724e+01	3.267397e+01
5.800300e+04	-6.356000e+03	1.340500e+04	1.501687e+01	3.303923e+01
5.898900e+04	-6.497000e+03	1.354700e+04	1.531939e+01	3.340091e+01
5.999000e+04	-6.640000e+03	1.369100e+04	1.562778e+01	3.376660e+01
6.100900e+04	-6.786000e+03	1.383600e+04	1.594440e+01	3.413367e+01
6.199100e+04	-6.926000e+03	1.398000e+04	1.624979e+01	3.449703e+01
6.298900e+04	-7.069000e+03	1.412400e+04	1.656364e+01	3.485917e+01
6.399100e+04	-7.213000e+03	1.426700e+04	1.688175e+01	3.521756e+01
6.498900e+04	-7.357000e+03	1.440900e+04	1.720202e+01	3.557219e+01
6.599200e+04	-7.499000e+03	1.455100e+04	1.752006e+01	3.592555e+01
6.698900e+04	-7.644000e+03	1.469300e+04	1.784717e+01	3.627762e+01
6.799000e+04	-7.785000e+03	1.483400e+04	1.816762e+01	3.662592e+01
6.899200e+04	-7.929000e+03	1.497600e+04	1.849737e+01	3.697537e+01
7.000200e+04	-8.071000e+03	1.511700e+04	1.882505e+01	3.732105e+01
7.099100e+04	-8.213000e+03	1.525800e+04	1.915528e+01	3.766541e+01
7.199000e+04	-8.352000e+03	1.539900e+04	1.948104e+01	3.800845e+01
7.299200e+04	-8.494000e+03	1.554000e+04	1.981646e+01	3.835018e+01
7.398900e+04	-8.635000e+03	1.568100e+04	2.015215e+01	3.869060e+01
7.499200e+04	-8.775000e+03	1.582200e+04	2.048808e+01	3.902972e+01
7.599000e+04	-8.915000e+03	1.596300e+04	2.082666e+01	3.936756e+01
7.699200e+04	-9.056000e+03	1.610500e+04	2.117032e+01	3.970651e+01
7.799000e+04	-9.195000e+03	1.624700e+04	2.151173e+01	4.004420e+01
7.899200e+04	-9.336000e+03	1.639000e+04	2.186072e+01	4.038302e+01
7.999200e+04	-9.475000e+03	1.653200e+04	2.220735e+01	4.071825e+01
8.099200e+04	-9.616000e+03	1.667500e+04	2.256159e+01	4.105467e+01
