# KERISE v6 Build: Jan 28 2024 00:44:42 Comment: pwm: 0.080000
timestamp_us	enc_pulses_0	enc_pulses_1	enc_position_0	enc_position_1
1.056000e+03	1.272300e+04	9.477000e+03	-3.103177e+01	2.311468e+01
2.298000e+03	1.256800e+04	9.620000e+03	-3.065372e+01	2.346346e+01
3.100000e+03	1.246600e+04	9.711000e+03	-3.040494e+01	2.368542e+01
4.297000e+03	1.231600e+04	9.848000e+03	-3.003909e+01	2.401956e+01
5.052000e+03	1.221900e+04	9.933000e+03	-2.980250e+01	2.422688e+01
6.298000e+03	1.206300e+04	1.007300e+04	-2.942201e+01	2.456834e+01
7.049000e+03	1.196600e+04	1.015700e+04	-2.918543e+01	2.477322e+01
8.298000e+03	1.181000e+04	1.029500e+04	-2.880494e+01	2.510981e+01
9.100000e+03	1.170800e+04	1.038200e+04	-2.855616e+01	2.532200e+01
1.029800e+04	1.155800e+04	1.051500e+04	-2.819030e+01	2.564639e+01
1.104900e+04	1.146300e+04	1.059800e+04	-2.795860e+01	2.584883e+01
1.229800e+04	1.130800e+04	1.073500e+04	-2.758055e+01	2.618298e+01
1.304900e+04	1.121200e+04	1.081800e+04	-2.734640e+01	2.638542e+01
1.429800e+04	1.105500e+04	1.095600e+04	-2.696347e+01	2.672201e+01
1.504900e+04	1.096000e+04	1.103900e+04	-2.673176e+01	2.692445e+01
1.629800e+04	1.080400e+04	1.117700e+04	-2.635127e+01	2.726103e+01
1.705700e+04	1.070800e+04	1.126100e+04	-2.611713e+01	2.746591e+01
1.829800e+04	1.055400e+04	1.139900e+04	-2.574152e+01	2.780250e+01
1.904800e+04	1.046000e+04	1.148300e+04	-2.551225e+01	2.800738e+01
2.029800e+04	1.030800e+04	1.162100e+04	-2.514152e+01	2.834396e+01
2.104900e+04	1.021500e+04	1.170500e+04	-2.491469e+01	2.854884e+01
2.229800e+04	1.006500e+04	1.184300e+04	-2.454883e+01	2.888543e+01
2.304900e+04	9.973000e+03	1.192600e+04	-2.432444e+01	2.908787e+01
2.429800e+04	9.824000e+03	1.206300e+04	-2.396103e+01	2.942201e+01
2.504900e+04	9.733000e+03	1.214600e+04	-2.373907e+01	2.962445e+01
2.629800e+04	9.584000e+03	1.228400e+04	-2.337566e+01	2.996104e+01
2.704900e+04	9.494000e+03	1.236700e+04	-2.315615e+01	3.016348e+01
2.829800e+04	9.347000e+03	1.250500e+04	-2.279761e+01	3.050006e+01
2.904800e+04	9.258000e+03	1.258800e+04	-2.258054e+01	3.070250e+01
3.029800e+04	9.112000e+03	1.272700e+04	-2.222444e+01	3.104153e+01
3.104900e+04	9.022000e+03	1.281200e+04	-2.200492e+01	3.124885e+01
3.229700e+04	8.876000e+03	1.295300e+04	-2.164883e+01	3.159275e+01
3.305200e+04	8.786000e+03	1.303900e+04	-2.142931e+01	3.180251e+01
3.429800e+04	8.641000e+03	1.318200e+04	-2.107565e+01	3.215129e+01
3.504900e+04	8.553000e+03	1.326800e+04	-2.086102e+01	3.236104e+01
3.629800e+04	8.407000e+03	1.341300e+04	-2.050492e+01	3.271470e+01
3.705400e+04	8.318000e+03	1.350100e+04	-2.028785e+01	3.292934e+01
3.829800e+04	8.174000e+03	1.364700e+04	-1.993663e+01	3.328543e+01
3.904900e+04	8.087000e+03	1.373600e+04	-1.972443e+01	3.350251e+01
4.029800e+04	7.945000e+03	1.388400e+04	-1.937809e+01	3.386349e+01
4.104800e+04	7.859000e+03	1.397500e+04	-1.916833e+01	3.408544e+01
