1336420,592279
1336577,592341
1336731,592404
1336890,592466
1337049,592527
1337209,592590
1337368,592653
1337530,592717
1337699,592781
1337699,592841
1338033,592909
1338197,592974
1338364,593041
1338529,593107
1338694,593174
1338859,593240
1339025,593307
1339189,593369
1339356,593439
1339522,593507
1339687,593571
1339845,593636
1340006,593700
1340166,593764
1340325,593829
1340482,593893
1340639,593956
1340795,594020
1340952,594083
1341107,594144
1341263,594205
1341409,594262
1341563,594329
1341711,594390
1341864,594452
1342015,594515
1342166,594579
1342319,594644
1342472,594709
1342627,594776
1342781,594841
1342932,594904
1343086,594970
1343241,595034
1343389,595099
1343539,595164
1343687,595231
1343836,595298
1343985,595364
1344138,595430
1344292,595494
1344444,595558
1344604,595620
1344760,595684
1344918,595749
1344918,595817
1345234,595874
1345389,595940
1345546,596006
1345705,596075
1345864,596143
1346019,596208
1346183,596284
1346345,596353
1346508,596424
1346669,596493
1346829,596564
1346989,596633
1347146,596703
1347302,596771
1347458,596840
1347615,596909
1347769,596978
1347927,597047
1348084,597116
1348236,597185
1348396,597256
1348552,597326
1348712,597396
1348870,597466
1349031,597536
1349187,597606
1349347,597678
1349506,597751
1349663,597823
1349823,597900
1349984,597977
1350141,598056
1350303,598135
1350463,598214
1350624,598295
1350787,598375
1350951,598456
1351115,598536
1351278,598616
1351446,598696
1351614,598775
1351783,598853
1351948,598931
1352117,599009
1352285,599087
1352451,599165
1352618,599244
1352785,599323
1352951,599403
1353114,599482
1353282,599562
1353450,599643
1353617,599723
1353782,599803
1353951,599882
1354117,599961
1354284,600039
1354452,600116
1354620,600192
1354789,600267
1354957,600343
1355121,600416
1355290,600490
1355455,600564
1355622,600639
1355783,600713
1355947,600789
1356105,600866
1356265,600943
1356426,601019
1356586,601094
1356747,601168
1356903,601239
1357061,601313
1357061,601378
1357373,601455
1357524,601526
1357675,601598
1357826,601671
1357974,601743
1358122,601815
1358270,601887
1358420,601959
1358569,602031
1358731,602103
1358871,602170
1359024,602241
1359171,602310
1359320,602379
1359467,602448
1359611,602515
1359757,602582
1359902,602649
1360050,602717
1360194,602783
1360346,602851
1360495,602919
1360649,602988
1360799,603057
1360950,603124
1361100,603192
1361253,603258
1361406,603324
1361560,603390
1361715,603456
1361867,603520
1362023,603587
1362023,603654
1362344,603722
1362503,603791
1362665,603858
1362823,603927
1362983,603996
1363139,604065
1363293,604134
1363445,604202
1363594,604270
1363594,604336
