995,587
634,347
622,349
845,468
873,465
430,212
663,337
475,269
883,448
839,456
1236,693
781,432
706,383
519,288
500,277
637,329
311,163
311,162
147,81
477,240
463,238
165,85
624,301
504,223
516,207
922,349
768,268
415,134
815,237
609,171
453,131
876,236
877,246
663,188
452,131
202,56
658,198
1063,357
808,290
771,308
561,233
858,404
346,171
669,356
976,536
155,89
499,268
508,286
830,467
688,384
732,405
776,419
591,324
595,321
642,358
198,114
651,361
638,354
230,125
882,482
869,490
422,232
821,474
1227,771
396,241
557,378
699,486
320,237
333,232
931,649
454,287
606,378
613,365
147,86
637,336
805,397
852,365
758,295
941,331
1032,326
1452,448
636,177
677,193
202,59
871,245
625,187
425,136
1039,349
587,207
396,148
724,277
868,371
496,235
799,405
333,174
152,83
497,263
789,450
323,188
804,444
349,188
717,397
1131,597
377,200
197,103
1235,663
420,238
846,453
853,463
425,245
1094,593
1048,604
1234,744
753,501
360,240
524,371
662,479
161,113
641,433
619,405
301,197
440,293
775,486
314,177
620,318
680,320
525,221
176,76
357,142
1317,475
1008,318
834,251
873,253
194,50
889,251
430,111
420,118
1064,313
445,137
993,340
582,215
743,270
525,214
829,346
328,144
648,308
453,225
466,242
791,418
646,347
498,286
1016,546
710,405
750,407
805,438
189,106
635,337
839,467
196,103
435,247
1066,583
648,356
624,354
853,508
632,368
1339,850
194,137
373,262
166,109
701,486
492,345
332,242
635,454
769,508
468,309
961,577
174,95
325,151
1362,618
917,348
1005,328
633,201
1021,312
445,131
432,127
867,238
863,244
455,134
1278,393
589,201
391,134
395,134
718,272
884,339
656,283
463,222
306,138
586,289
766,407
311,159
807,434
499,255
522,273
910,489
561,307
984,530
605,319
634,325
851,455
875,476
206,108
886,472
1088,604
824,498
1017,610
387,250
554,368
716,472
172,126
520,356
978,689
653,433
794,536
322,203
656,396
850,442
725,324
362,151
960,369
410,131
605,200
843,268
630,181
217,64
638,187
874,250
656,178
638,187
1046,315
834,274
965,320
381,126
381,138
1023,397
332,129
642,270
655,270
157,60
483,209
662,301
318,142
795,380
709,335
373,175
371,182
394,201
972,471
620,300
1041,493
654,327
650,324
1306,675
419,231
628,336
1044,587
423,264
788,490
728,492
811,607
480,361
316,257
